Probe id	Gene name	Entrez gene id	Chromosome	Start	End	Cytoband	RefSeq(mRNA)	RefSeq(protein)	BR:MCF7	BR:MDA-MB-231	BR:HS 578T	BR:BT-549	BR:T-47D	CNS:SF-268	CNS:SF-295	CNS:SF-539	CNS:SNB-19	CNS:SNB-75	CNS:U251	CO:COLO 205	CO:HCC-2998	CO:HCT-116	CO:HCT-15	CO:HT29	CO:KM12	CO:SW-620	LE:CCRF-CEM	LE:HL-60(TB)	LE:K-562	LE:MOLT-4	LE:RPMI-8226	LE:SR	ME:LOX IMVI	ME:MALME-3M	ME:M14	ME:SK-MEL-2	ME:SK-MEL-28	ME:SK-MEL-5	ME:UACC-257	ME:UACC-62	ME:MDA-MB-435	ME:MDA-N	LC:A549/ATCC	LC:EKVX	LC:HOP-62	LC:HOP-92	LC:NCI-H226	LC:NCI-H23	LC:NCI-H322M	LC:NCI-H460	LC:NCI-H522	OV:IGROV1	OV:OVCAR-3	OV:OVCAR-4	OV:OVCAR-5	OV:OVCAR-8	OV:SK-OV-3	OV:NCI/ADR-RES	PR:PC-3	PR:DU-145	RE:786-0	RE:A498	RE:ACHN	RE:CAKI-1	RE:RXF 393	RE:SN12C	RE:TK-10	RE:UO-31
TGM2	TGM2	7052	20	36756863	36793700	20q12	NM_004613.2	NP_945189.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KIAA1755	KIAA1755	85449	20	36838906	36889174	20q11.23	NM_001029864.1	NP_001025035.1	-	-	-	-	-	-	-	41	-	-	-	-	53	-	-	-	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
LBP	LBP	3929	20	36974813	37005653	20q11.23	NM_004139.3	NP_004130.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	-	-	-	-	-	-	-	-
RALGAPB	RALGAPB	57148	20	37101448	37207504	20q11.23	NM_020336.2	NP_065069.1	-	-	-	-	-	-	-	-	-	-	-	-	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PPP1R16B	PPP1R16B	26051	20	37434335	37551667	20q11.23	NM_015568.2	NP_001166206.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MAFB	MAFB	9935	20	39314487	39317880	20q11.2-q13.1	NM_005461.4	NP_005452.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZHX3	ZHX3	23051	20	39807088	39928739	20q12	NM_015035.3	NP_055850.1	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
LPIN3	LPIN3	64900	20	39969492	39989225	20q12	NM_022896.1	NP_075047.1	-	-	-	-	-	-	30	-	-	-	-	-	61	-	56	-	-	-	-	-	-	17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	79
EMILIN3	EMILIN3	90187	20	39988605	39995498	20q12	NM_052846.1	NP_443078.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	-	-	-	-
CHD6	CHD6	84181	20	40030742	40247133	20q12	NM_032221.3	NP_115597.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	50	-	-	-	-	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	32	-	-	-	-	-	-	-	-	-	-	-	67	-	39	-	-	-	-	-	-
PTPRT	PTPRT	11122	20	40701391	41818557	20q12-q13	NM_007050.5	NP_008981.4	-	-	-	-	-	-	-	-	-	-	-	-	87	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	85	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	65	-	-
SGK2	SGK2	10110	20	42187634	42214273	20q13.2	NM_016276.3	NP_057360.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TOX2	TOX2	84969	20	42543491	42698254	20q13.12	NM_032883.2	NP_001092266.1	-	-	-	-	-	-	-	-	51	-	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
JPH2	JPH2	57158	20	42740336	42816218	20q13.12	NM_175913.3	NP_787109.2	-	-	-	-	-	-	-	-	-	-	-	-	-	71	49	-	33	-	-	-	-	-	-	-	-	-	46	-	-	-	36	-	36	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
OSER1	OSER1	51526	20	42824580	42839546	20q13.11	NM_016470.7	NP_057554.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
FITM2	FITM2	128486	20	42935196	42939889	20q13.12	NM_001080472.1	NP_001073941.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
R3HDML	R3HDML	140902	20	42965797	42979432	20q13.12	NM_178491.3	NP_848586.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
HNF4A	HNF4A	3172	20	42984440	43061485	20q13.12	NM_175914.4	NP_001245284.1	-	-	-	-	-	-	-	-	-	-	-	-	44	-	72	-	-	-	-	-	-	-	-	-	-	-	-	-	79	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SERINC3	SERINC3	10955	20	43124863	43150726	20q13.12	NM_198941.1	NP_945179.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	55	-	-	-	-	-	38	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WISP2	WISP2	8839	20	43343884	43356452	20q13.12	NM_003881.2	NP_003872.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TOMM34	TOMM34	10953	20	43570770	43589114	-	NM_006809.4	NP_006800.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
STK4	STK4	6789	20	43595119	43708593	20q11.2-q13.2	NM_006282.2	NP_006273.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KCNS1	KCNS1	3787	20	43720949	43729753	20q12	NM_002251.3	NP_002242.2	-	-	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WFDC5	WFDC5	149708	20	43738092	43743813	20q13.12	NM_145652.3	NP_663627.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	53	-	-
SEMG1	SEMG1	6406	20	43835637	43838414	20q12-q13.2	NM_003007.3	NP_002998.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SEMG2	SEMG2	6407	20	43850009	43853099	20q12-q13.1	NM_003008.2	NP_002999.1	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MATN4	MATN4	8785	20	43922085	43937169	20q13.1-q13.2	NM_003833.4	NP_003824.2	-	-	-	-	-	-	-	-	-	-	-	-	-	26	84	-	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RBPJL	RBPJL	11317	20	43935482	43946464	20q12-q13.1	NM_014276.2	NP_055091.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TP53TG5	TP53TG5	27296	20	44002519	44006957	20q13.12	NM_014477.2	NP_055292.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PIGT	PIGT	51604	20	44044706	44054885	20q12-q13.12	NM_015937.5	NP_057021.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WFDC6	WFDC6	140870	20	44162835	44168134	20q13.12	NM_080827.1	NP_543017.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WFDC10A	WFDC10A	140832	20	44258384	44259831	20q13.12	NM_080753.2	NP_542791.1	-	-	-	-	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WFDC3	WFDC3	140686	20	44402846	44420547	20q13.12	NM_080614.1	NP_542181.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	-	-	-	-	-	43	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DNTTIP1	DNTTIP1	116092	20	44420575	44440066	20q13.12	NM_052951.2	NP_443183.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SNX21	SNX21	90203	20	44462469	44471914	20q13.12	NM_033421.2	NP_001036097.1	-	-	-	-	-	-	-	-	-	-	-	-	54	-	35	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZSWIM3	ZSWIM3	140831	20	44486219	44507769	20q13.12	NM_080752.3	NP_542790.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZSWIM1	ZSWIM1	90204	20	44509847	44513905	20q13.12	NM_080603.4	NP_542170.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CTSA	CTSA	5476	20	44518782	44527458	20q13.1	NM_000308.2	NP_000299.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PLTP	PLTP	5360	20	44527258	44541003	20q13.12	NM_006227.3	NP_001229850.1	-	-	-	-	-	-	-	-	-	-	-	-	-	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-
PCIF1	PCIF1	63935	20	44563316	44576662	20q13.12	NM_022104.3	NP_071387.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	79	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZNF335	ZNF335	63925	20	44577291	44600833	20q13.12	NM_022095.3	NP_071378.1	-	-	-	-	-	-	-	-	-	-	-	-	-	33	43	-	-	-	-	30	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	-	-	-	-	-	-	-	-	30	-	63	-	-	-	-	-	-	-	-
MMP9	MMP9	4318	20	44637546	44645200	20q11.2-q13.1	NM_004994.2	NP_004985.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	36	56	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SLC12A5	SLC12A5	57468	20	44650328	44688789	20q13.12	NM_020708.4	NP_065759.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39	-	-
NCOA5	NCOA5	57727	20	44689625	44718580	20q12-q13.12	NM_020967.2	NP_066018.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	100	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CD40	CD40	958	20	44746892	44758384	20q12-q13.2	NM_001250.4	NP_001241.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CDH22	CDH22	64405	20	44802371	44937137	20q13.1	NM_021248.2	NP_067071.1	-	-	-	-	-	-	-	-	-	-	-	39	-	-	-	-	-	-	66	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SLC35C2	SLC35C2	51006	20	44978166	44993097	20q13.12	NM_173179.2	NP_775096.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZNF334	ZNF334	55713	20	45128268	45142198	20q13.12	NM_001270497.1	NP_060572.3	-	-	-	-	-	-	-	-	-	-	-	-	67	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SLC13A3	SLC13A3	64849	20	45186461	45313124	20q13.12	NM_022829.5	NP_001180271.1	-	-	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-
SLC2A10	SLC2A10	81031	20	45338278	45364985	20q13.1	NM_030777.3	NP_110404.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28
EYA2	EYA2	2139	20	45523262	45817492	20q13.1	NM_172110.3	NP_005235.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	45	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZMYND8	ZMYND8	23613	20	45837858	45985633	20q13.12	NM_012408.3	NP_898868.1	-	-	-	-	-	-	-	-	-	-	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	53	-	-
NCOA3	NCOA3	8202	20	46130600	46285621	20q12	NM_006534.3	NP_006525.2	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-
SULF2	SULF2	55959	20	46286149	46415360	20q12-q13.2	NM_018837.3	NP_001155313.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-
PREX1	PREX1	57580	20	47240792	47444420	20q13.13	NM_020820.3	NP_065871.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ARFGEF2	ARFGEF2	10564	20	47538274	47653230	20q13.13	NM_006420.2	NP_006411.2	-	-	-	-	-	-	-	-	-	-	-	-	46	39	80	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	37	-	-	-	-	-	-	-	-
STAU1	STAU1	6780	20	47729875	47804904	20q13.1	NM_017452.2	NP_059346.2	-	-	-	-	-	53	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZNFX1	ZNFX1	57169	20	47862438	47894756	20q13.13	NM_021035.2	NP_066363.1	-	-	-	-	-	-	-	-	-	-	-	-	49	-	42	-	29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	-	-	-	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
KCNB1	KCNB1	3745	20	47988504	48099181	20q13.2	NM_004975.2	NP_004966.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SPATA2	SPATA2	9825	20	48519928	48532080	20q13.13	NM_006038.3	NP_001129245.1	33	-	-	76	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
RNF114	RNF114	55905	20	48552913	48570422	20q13.13	NM_018683.3	NP_061153.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PTPN1	PTPN1	5770	20	49126857	49201300	20q13.1-q13.2	NM_002827.3	NP_002818.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	63	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
FAM65C	FAM65C	140876	20	49202644	49308067	20q13.13	NM_080829.2	NP_543019.2	-	-	-	-	-	-	-	-	-	-	-	-	31	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-
PARD6B	PARD6B	84612	20	49348080	49370278	20q13.13	NM_032521.2	NP_115910.1	-	-	-	-	-	-	-	-	-	-	-	-	-	34	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BCAS4	BCAS4	55653	20	49411430	49493714	20q13.13	NM_017843.3	NP_001010974.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ADNP	ADNP	23394	20	49505454	49547527	20q13.13	NM_015339.2	NP_056154.1	-	-	-	-	-	-	-	-	-	-	-	-	47	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	28	-
DPM1	DPM1	8813	20	49551391	49575101	20q13.13	NM_003859.1	NP_003850.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
NFATC2	NFATC2	4773	20	50003493	50179370	20q13.2	NM_001258297.1	NP_001245224.1	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	77	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ATP9A	ATP9A	10079	20	50213313	50384950	20q13.2	NM_006045.1	NP_006036.1	-	-	-	-	-	-	-	-	-	-	-	-	55	43	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
SALL4	SALL4	57167	20	50400582	50419048	20q13.2	NM_020436.3	NP_065169.1	-	-	-	-	-	-	-	-	-	-	-	68	-	-	56	17	-	-	-	-	-	-	-	-	-	-	54	-	-	-	-	-	50	55	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZFP64	ZFP64	55734	20	50700549	50808524	20q13.2	NM_022088.4	NP_955459.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	89	-	71	-	-	-	-	-	-	-	-	-	-	-	-	-	68	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-
TSHZ2	TSHZ2	128553	20	51588945	52111869	20q13.2	NM_173485.5	NP_001180350.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ZNF217	ZNF217	7764	20	52183609	52199636	20q13.2	NM_006526.2	NP_006517.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	37	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	71	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BCAS1	BCAS1	8537	20	52560078	52687304	20q13.2	NM_003657.2	NP_003648.2	-	-	-	-	48	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CYP24A1	CYP24A1	1591	20	52769987	52790516	20q13	NM_001128915.1	NP_000773.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DOK5	DOK5	55816	20	53092010	53267710	20q13.2	NM_018431.3	NP_060901.2	-	-	-	-	-	-	-	-	-	-	-	-	67	-	-	-	-	-	-	-	-	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MC3R	MC3R	4159	20	54823787	54824871	20q13.2-q13.3	NM_019888.3	NP_063941.3	-	-	-	-	-	-	-	-	-	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	-	-	-	-	-	-	83	-	-	-	-	-	-	-	-
AURKA	AURKA	6790	20	54944444	54967351	20q13	NM_198437.1	NP_940836.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	-	-	32	-	-	-	-	-	48	44	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CASS4	CASS4	57091	20	54987167	55034396	20q13.31	NM_001164116.1	NP_065089.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57	-	-	-	-	-	-	-	-	-
